cbsa,city_name,month,pop19,vd,havd,change_medinc_1619,prosp19_ui,recovery19_ui,unemp_percent,com_vac,rev_dec,spend_all
26620,"Huntsville, AL",10,457003,3.6761441,0.677855015,6399,50.175304,-4.0094333,4.3,0.054362189,",,",",,"
26620,"Huntsville, AL",11,457003,3.6683171,0.611052454,6399,50.175304,-4.0094333,3.5,0.054362189,",,",",,"
26620,"Huntsville, AL",12,457003,3.6482944,0.599949002,6399,50.175304,-4.0094333,3.4,0.054362189,",,",",,"
26660,"Huntsville, TX",1,72321,2.540611,0.625271738,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",2,72321,2.5113633,0.598395348,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",3,72321,2.5279634,0.577842772,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",4,72321,2.902652,0.609462082,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",5,72321,2.9089758,0.601557255,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",6,72321,2.9200428,0.562033117,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",7,72321,2.9311094,0.552547336,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",8,72321,2.9168808,0.537528157,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",9,72321,3.0781393,0.524089932,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",10,72321,3.0971107,0.485356301,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",11,72321,3.0544248,0.430022538,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26660,"Huntsville, TX",12,72321,3.0860441,0.409469992,4946,27.886847,-6.6971087,",,",",,",",,",",,"
26700,"Huron, SD",1,20364,2.3309648,0.715977609,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",2,20364,2.3040483,0.667527974,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",3,20364,2.3524978,0.662144721,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",4,20364,2.3255813,0.699827731,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",5,20364,2.3524978,0.694444478,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",6,20364,2.3471146,0.619078398,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",7,20364,2.3686476,0.645994842,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",8,20364,2.3794143,0.597545207,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",9,20364,2.4063308,0.581395328,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",10,20364,2.4117141,0.532945752,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",11,20364,2.4601636,0.468346268,3239,55.404202,-14.06537,",,",",,",",,",",,"
26700,"Huron, SD",12,20364,2.4332473,0.473729551,3239,55.404202,-14.06537,",,",",,",",,",",,"
26740,"Hutchinson, KS",1,62765,2.3114834,0.647863209,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",2,62765,2.281404,0.629352808,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",3,62765,2.2906592,0.588861406,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",4,62765,2.2976005,0.629352868,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",5,62765,2.2663643,0.608528614,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",6,62765,2.2883453,0.588861406,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",7,62765,2.2177746,0.58770448,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",8,62765,2.2235591,0.57497859,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",9,62765,2.2073624,0.569194078,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",10,62765,2.1645572,0.489368111,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",11,62765,2.1356347,0.441935241,3936,50.378597,-14.549498,",,",",,",",,",",,"
26740,"Hutchinson, KS",12,62765,2.1298504,0.441935271,3936,50.378597,-14.549498,",,",",,",",,",",,"
26780,"Hutchinson, MN",1,35832,3.694768,0.911229849,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",2,35832,3.6788163,0.867363214,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",3,35832,3.7386346,0.835460186,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",4,35832,3.7306588,0.871351063,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",5,35832,3.7067316,0.859387457,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",6,35832,3.6748285,0.817514777,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",7,35832,3.6808105,0.821502626,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",8,35832,3.6847982,0.801563263,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",9,35832,3.6808102,0.787605703,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",10,35832,3.6489072,0.689902723,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",11,35832,3.6409316,0.604163349,4383,62.060635,-11.48857,",,",",,",",,",",,"
26780,"Hutchinson, MN",12,35832,3.716701,0.608151197,4383,62.060635,-11.48857,",,",",,",",,",",,"
26820,"Idaho Falls, ID",1,145507,5.3358369,1.157923579,8068,49.577282,-4.5632319,2.3,",,",",,",",,"
26820,"Idaho Falls, ID",2,145507,5.258903,1.12793231,8068,49.577282,-4.5632319,2.2,",,",",,",",,"
26820,"Idaho Falls, ID",3,145507,5.3045416,1.073817611,8068,49.577282,-4.5632319,2.2,",,",",,",",,"
26820,"Idaho Falls, ID",4,145507,5.3071499,1.109676719,8068,49.577282,-4.5632319,8,",,",",,",",,"
26820,"Idaho Falls, ID",5,145507,5.3273611,1.124020338,8068,49.577282,-4.5632319,5.9,",,",",,",",,"
26820,"Idaho Falls, ID",6,145507,5.3703923,1.064689875,8068,49.577282,-4.5632319,4,",,",",,",",,"
26820,"Idaho Falls, ID",7,145507,5.4140749,1.077077508,8068,49.577282,-4.5632319,3.4,",,",",,",",,"
26820,"Idaho Falls, ID",8,145507,5.373652,1.076425552,8068,49.577282,-4.5632319,3,",,",",,",",,"
26820,"Idaho Falls, ID",9,145507,5.3632202,1.060125947,8068,49.577282,-4.5632319,4.6,",,",",,",",,"
26820,"Idaho Falls, ID",10,145507,5.421247,0.966892242,8068,49.577282,-4.5632319,4.2,",,",",,",",,"
26820,"Idaho Falls, ID",11,145507,5.4303746,0.828019679,8068,49.577282,-4.5632319,3.7,",,",",,",",,"
26820,"Idaho Falls, ID",12,145507,5.423203,0.831931591,8068,49.577282,-4.5632319,3.7,",,",",,",",,"
26860,"Indiana, PA",1,85032,1.4767824,0.409484804,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",2,85032,1.4540739,0.390439004,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",3,85032,1.4679921,0.387508869,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",4,85032,1.4789799,0.391904056,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",5,85032,1.4958283,0.379451036,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",6,85032,1.4987583,0.370660663,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",7,85032,1.4994909,0.370660663,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",8,85032,1.4892354,0.364067882,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",9,85032,1.4819101,0.35601005,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",10,85032,1.4972932,0.31791845,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",11,85032,1.4958283,0.282024413,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26860,"Indiana, PA",12,85032,1.4819101,0.271036476,4202,43.729733,-0.7200408,",,",",,",",,",",,"
26900,"Indianapolis-Carmel-Anderson, IN",1,2029472,5.2012539,1.195930123,7291,51.908199,-4.7246451,2.9,0.050341871,",,",",,"
26900,"Indianapolis-Carmel-Anderson, IN",2,2029472,5.139946,1.147247434,7291,51.908199,-4.7246451,2.8,0.050341871,",,",",,"
26900,"Indianapolis-Carmel-Anderson, IN",3,2029472,5.1983843,1.110854983,7291,51.908199,-4.7246451,2.8,0.050341871,",,",",,"
26900,"Indianapolis-Carmel-Anderson, IN",4,2029472,5.204936,1.15623796,7291,51.908199,-4.7246451,13.8,0.048946995,71.5,",,"
26900,"Indianapolis-Carmel-Anderson, IN",5,2029472,5.2313814,1.159968138,7291,51.908199,-4.7246451,10.6,0.048946995,59.125,",,"
26900,"Indianapolis-Carmel-Anderson, IN",6,2029472,5.2588792,1.080296755,7291,51.908199,-4.7246451,10.7,0.048946995,41.17499924,",,"
26900,"Indianapolis-Carmel-Anderson, IN",7,2029472,5.2944584,1.085891962,7291,51.908199,-4.7246451,7.9,0.048314944,34.82083321,",,"
26900,"Indianapolis-Carmel-Anderson, IN",8,2029472,5.2882895,1.084170341,7291,51.908199,-4.7246451,6.7,0.048314944,28.46666718,",,"
26900,"Indianapolis-Carmel-Anderson, IN",9,2029472,5.2447715,1.077475309,7291,51.908199,-4.7246451,6.5,0.048314944,27.89999962,",,"
26900,"Indianapolis-Carmel-Anderson, IN",10,2029472,5.2027841,0.998425722,7291,51.908199,-4.7246451,5.8,0.048625518,23.04999924,",,"
26900,"Indianapolis-Carmel-Anderson, IN",11,2029472,5.1747127,0.903307915,7291,51.908199,-4.7246451,5.3,0.048625518,31.89999962,",,"
26900,"Indianapolis-Carmel-Anderson, IN",12,2029472,5.1760993,0.90407306,7291,51.908199,-4.7246451,4.3,0.048625518,40.97999954,",,"
26940,"Indianola, MS",1,26168,0.90364331,0.248884812,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",2,26168,0.90555781,0.237397805,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",3,26168,0.91130131,0.235483319,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",4,26168,0.91704476,0.241226807,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",5,26168,0.95916373,0.246970311,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",6,26168,0.98979574,0.222081825,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",7,26168,1.0127697,0.231654316,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",8,26168,1.0319147,0.218252823,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",9,26168,1.0280857,0.202936843,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",10,26168,1.0280857,0.176133856,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",11,26168,1.0357437,0.168475866,3712,25.677427,11.177567,",,",",,",",,",",,"
26940,"Indianola, MS",12,26168,1.0300002,0.166561365,3712,25.677427,11.177567,",,",",,",",,",",,"
26980,"Iowa City, IA",1,170677,4.4037356,1.166444302,5725,62.313587,-19.31942,2.2,",,",",,",",,"
26980,"Iowa City, IA",2,170677,4.3252821,1.130204439,5725,62.313587,-19.31942,2.2,",,",",,",",,"
26980,"Iowa City, IA",3,170677,4.4085145,1.088787556,5725,62.313587,-19.31942,2.7,",,",",,",",,"
26980,"Iowa City, IA",4,170677,4.3766551,1.131797433,5725,62.313587,-19.31942,10.1,",,",",,",",,"
26980,"Iowa City, IA",5,170677,4.3001933,1.11666429,5725,62.313587,-19.31942,9.2,",,",",,",",,"
26980,"Iowa City, IA",6,170677,4.2830687,1.073654413,5725,62.313587,-19.31942,7.4,",,",",,",",,"
26980,"Iowa City, IA",7,170677,4.2802811,1.078035116,5725,62.313587,-19.31942,6.3,",,",",,",",,"
26980,"Iowa City, IA",8,170677,4.2504134,1.071264982,5725,62.313587,-19.31942,6,",,",",,",",,"
26980,"Iowa City, IA",9,170677,4.2390952,1.053097367,5725,62.313587,-19.31942,4.4,",,",",,",",,"
26980,"Iowa City, IA",10,170677,4.2311234,0.965007067,5725,62.313587,-19.31942,3.3,",,",",,",",,"
26980,"Iowa City, IA",11,170677,4.219564,0.859378397,5725,62.313587,-19.31942,3.4,",,",",,",",,"
26980,"Iowa City, IA",12,170677,4.1904664,0.855392456,5725,62.313587,-19.31942,2.8,",,",",,",",,"
27020,"Iron Mountain, MI-WI",1,29753,2.3814054,0.802257717,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",2,29753,2.3940892,0.783231854,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",3,29753,2.3560376,0.732496202,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",4,29753,2.3528666,0.773718953,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",5,29753,2.3274987,0.773718953,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",6,29753,2.3209233,0.708994389,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",7,29753,2.3113852,0.705815017,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",8,29753,2.3018472,0.699456334,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",9,29753,2.3113852,0.680380225,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",10,29753,2.2795918,0.619972646,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",11,29753,2.2764125,0.562744439,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27020,"Iron Mountain, MI-WI",12,29753,2.2700536,0.556385696,7755,52.150826,-2.8143649,",,",",,",",,",",,"
27060,"Ithaca, NY",1,102642,3.2008505,0.970970154,6107,54.840603,-19.119453,3.7,",,",",,",",,"
27060,"Ithaca, NY",2,102642,3.1598938,0.940355837,6107,54.840603,-19.119453,3.5,",,",",,",",,"
27060,"Ithaca, NY",3,102642,3.2960033,0.916360855,6107,54.840603,-19.119453,3.5,",,",",,",",,"
27060,"Ithaca, NY",4,102642,3.3088281,0.949457407,6107,54.840603,-19.119453,10.8,",,",",,",",,"
27060,"Ithaca, NY",5,102642,3.3237214,0.950284839,6107,54.840603,-19.119453,8.1,",,",",,",",,"
27060,"Ithaca, NY",6,102642,3.3307545,0.893606961,6107,54.840603,-19.119453,8,",,",",,",",,"
27060,"Ithaca, NY",7,102642,3.3233078,0.884091735,6107,54.840603,-19.119453,9.2,",,",",,",",,"
27060,"Ithaca, NY",8,102642,3.3216529,0.877058744,6107,54.840603,-19.119453,6.8,",,",",,",",,"
27060,"Ithaca, NY",9,102642,3.3166885,0.880368352,6107,54.840603,-19.119453,4.4,",,",",,",",,"
27060,"Ithaca, NY",10,102642,3.3088281,0.812520444,6107,54.840603,-19.119453,4.6,",,",",,",",,"
27060,"Ithaca, NY",11,102642,3.3017952,0.757911086,6107,54.840603,-19.119453,4.2,",,",",,",",,"
27060,"Ithaca, NY",12,102642,3.2897975,0.747154713,6107,54.840603,-19.119453,4.4,",,",",,",",,"
27100,"Jackson, MI",1,158636,2.5648468,0.630755961,5949,53.319759,5.5871449,3.6,",,",",,",",,"
27100,"Jackson, MI",2,158636,2.5307057,0.606430471,5949,53.319759,5.5871449,3.4,",,",",,",",,"
27100,"Jackson, MI",3,158636,2.575089,0.593200803,5949,53.319759,5.5871449,3.4,",,",",,",",,"
27100,"Jackson, MI",4,158636,2.585758,0.621367157,5949,53.319759,5.5871449,25.4,",,",",,",",,"
27100,"Jackson, MI",5,158636,2.5895989,0.621793926,5949,53.319759,5.5871449,20.8,",,",",,",",,"
27100,"Jackson, MI",6,158636,2.5981343,0.585519075,5949,53.319759,5.5871449,14.3,",,",",,",",,"
27100,"Jackson, MI",7,158636,2.6053891,0.589359939,5949,53.319759,5.5871449,9.2,",,",",,",",,"
27100,"Jackson, MI",8,158636,2.6271541,0.591067016,5949,53.319759,5.5871449,9.1,",,",",,",",,"
27100,"Jackson, MI",9,158636,2.6531866,0.589786708,5949,53.319759,5.5871449,8.8,",,",",,",",,"
27100,"Jackson, MI",10,158636,2.6583078,0.538575113,5949,53.319759,5.5871449,6.4,",,",",,",",,"
27100,"Jackson, MI",11,158636,2.6391034,0.488643825,5949,53.319759,5.5871449,6.2,",,",",,",",,"
27100,"Jackson, MI",12,158636,2.596854,0.470293015,5949,53.319759,5.5871449,6.1,",,",",,",",,"
27140,"Jackson, MS",1,597727,2.1178498,0.479255617,5532,35.552261,6.1631742,4.8,0.043320622,",,",",,"
27140,"Jackson, MS",2,597727,2.1109042,0.461052984,5532,35.552261,6.1631742,4.7,0.043320622,",,",",,"
27140,"Jackson, MS",3,597727,2.1195264,0.443209648,5532,35.552261,6.1631742,4.6,0.043320622,",,",",,"
27140,"Jackson, MS",4,597727,2.1312623,0.465004891,5532,35.552261,6.1631742,15,0.042487219,",,",",,"
27140,"Jackson, MS",5,597727,2.1259933,0.465962917,5532,35.552261,6.1631742,10.1,0.042487219,",,",",,"
27140,"Jackson, MS",6,597727,2.1488662,0.439257771,5532,35.552261,6.1631742,8.5,0.042487219,",,",",,"
27140,"Jackson, MS",7,597727,2.177727,0.445963979,5532,35.552261,6.1631742,8.4,0.047504373,",,",",,"
27140,"Jackson, MS",8,597727,2.1837146,0.449077606,5532,35.552261,6.1631742,6.8,0.047504373,",,",",,"
27140,"Jackson, MS",9,597727,2.1823072,0.448893458,5532,35.552261,6.1631742,6.4,0.047504373,",,",",,"
27140,"Jackson, MS",10,597727,2.1685338,0.416555882,5532,35.552261,6.1631742,6.5,0.050082427,",,",",,"
27140,"Jackson, MS",11,597727,2.1625454,0.379906625,5532,35.552261,6.1631742,5.6,0.050082427,",,",",,"
27140,"Jackson, MS",12,597727,2.1535628,0.378349632,5532,35.552261,6.1631742,5.6,0.050082427,",,",",,"
27160,"Jackson, OH",1,32450,1.7588059,0.48967424,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",2,32450,1.7256877,0.466018498,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",3,32450,1.7446123,0.464835703,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",4,32450,1.7718165,0.488491446,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",5,32450,1.7895584,0.471932441,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",6,32450,1.8262247,0.469566882,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",7,32450,1.8214936,0.463652909,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",8,32450,1.7966551,0.445911109,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",9,32450,1.7966552,0.451825023,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",10,32450,1.7931067,0.411610246,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",11,32450,1.7706338,0.361933142,7220,34.301834,9.5697517,",,",",,",",,",",,"
27160,"Jackson, OH",12,32450,1.78601,0.371395439,7220,34.301834,9.5697517,",,",",,",",,",",,"
27180,"Jackson, TN",1,178442,1.5195513,0.372197121,3720,37.566586,4.1594596,3.5,",,",",,",",,"
27180,"Jackson, TN",2,178442,1.4894645,0.353604168,3720,37.566586,4.1594596,3.5,",,",",,",",,"
27180,"Jackson, TN",3,178442,1.5067053,0.341772288,3720,37.566586,4.1594596,3,",,",",,",",,"
27180,"Jackson, TN",4,178442,1.5175229,0.358674973,3720,37.566586,4.1594596,14,",,",",,",",,"
27180,"Jackson, TN",5,178442,1.5280026,0.359689116,3720,37.566586,4.1594596,10.2,",,",",,",",,"
27180,"Jackson, TN",6,178442,1.5408487,0.343800604,3720,37.566586,4.1594596,8.9,",,",",,",",,"
27180,"Jackson, TN",7,178442,1.543215,0.342786431,3720,37.566586,4.1594596,8.9,",,",",,",",,"
27180,"Jackson, TN",8,178442,1.5716016,0.348408192,3720,37.566586,4.1594596,8.3,",,",",,",",,"
27180,"Jackson, TN",9,178442,1.5709171,0.342247754,3720,37.566586,4.1594596,6.6,",,",",,",",,"
27180,"Jackson, TN",10,178442,1.5394304,0.307338476,3720,37.566586,4.1594596,7.5,",,",",,",",,"
27180,"Jackson, TN",11,178442,1.5325855,0.271402448,3720,37.566586,4.1594596,5.5,",,",",,",",,"
27180,"Jackson, TN",12,178442,1.526425,0.278247416,3720,37.566586,4.1594596,6.6,",,",",,",",,"
27220,"Jackson, WY-ID",1,34706,14.250055,3.687319279,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",2,34706,14.02763,3.571163893,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",3,34706,14.297012,3.459951162,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",4,34706,14.479896,3.561278343,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",5,34706,14.549094,3.608234644,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",6,34706,14.682549,3.467365265,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",7,34706,14.583694,3.469836473,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",8,34706,14.539208,3.442651272,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",9,34706,14.73692,3.41546607,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",10,34706,14.687492,3.14608407,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",11,34706,14.697378,2.834688425,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27220,"Jackson, WY-ID",12,34706,14.613351,2.805031776,10047,59.772232,-6.2718506,",,",",,",",,",",,"
27260,"Jacksonville, FL",1,1503574,5.7338624,1.244040132,8062,43.923225,-0.680794,2.9,0.046897426,",,",",,"
27260,"Jacksonville, FL",2,1503574,5.6436749,1.179702163,8062,43.923225,-0.680794,2.9,0.046897426,",,",-0.033472069
27260,"Jacksonville, FL",3,1503574,5.7494178,1.143100977,8062,43.923225,-0.680794,4.4,0.046897426,",,",-0.07802368
27260,"Jacksonville, FL",4,1503574,5.8115826,1.189252734,8062,43.923225,-0.680794,11.4,0.045700315,58.79999924,-0.134838328
27260,"Jacksonville, FL",5,1503574,5.8745484,1.200290322,8062,43.923225,-0.680794,10.6,0.045700315,56.77500153,-0.014697549
27260,"Jacksonville, FL",6,1503574,5.9225302,1.095633745,8062,43.923225,-0.680794,7.5,0.045700315,38.97499847,0.020304333
27260,"Jacksonville, FL",7,1503574,5.9880691,1.104555249,8062,43.923225,-0.680794,8.5,0.049341749,34.47083283,0.026562581
27260,"Jacksonville, FL",8,1503574,5.9834938,1.098493218,8062,43.923225,-0.680794,5.6,0.049341749,29.96666718,0.050246611
27260,"Jacksonville, FL",9,1503574,5.9920726,1.114220262,8062,43.923225,-0.680794,4.8,0.049341749,28.25,0.063919999
27260,"Jacksonville, FL",10,1503574,6.0243845,1.043820143,8062,43.923225,-0.680794,4.8,0.052050773,25.65000153,0.041245163
27260,"Jacksonville, FL",11,1503574,5.9139519,0.955233872,8062,43.923225,-0.680794,4.9,0.052050773,32.33333206,0.016138
27260,"Jacksonville, FL",12,1503574,5.9410596,0.98342824,8062,43.923225,-0.680794,4.9,0.052050773,31.42000008,0.044927776
27300,"Jacksonville, IL",1,39252,1.115752,0.334433496,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",2,39252,1.1142915,0.325671047,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",3,39252,1.1201332,0.316908628,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",4,39252,1.1639454,0.319829434,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",5,39252,1.1829307,0.322750241,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",6,39252,1.1975348,0.316908598,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",7,39252,1.2121389,0.322750241,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",8,39252,1.2413471,0.319829434,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",9,39252,1.2413471,0.311066985,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",10,39252,1.2355055,0.287700444,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",11,39252,1.2150598,0.251190245,4429,47.560925,-13.016275,",,",",,",",,",",,"
27300,"Jacksonville, IL",12,39252,1.2106785,0.249729827,4429,47.560925,-13.016275,",,",",,",",,",",,"
27340,"Jacksonville, NC",1,195069,1.7575873,0.421407521,3492,45.745018,4.1136642,4.3,",,",",,",",,"
27340,"Jacksonville, NC",2,195069,1.7575873,0.40033713,3492,45.745018,4.1136642,4.3,",,",",,",",,"
27340,"Jacksonville, NC",3,195069,1.7703091,0.391988486,3492,45.745018,4.1136642,5.1,",,",",,",",,"
27340,"Jacksonville, NC",4,195069,1.7750797,0.408288211,3492,45.745018,4.1136642,12.6,",,",",,",",,"
27340,"Jacksonville, NC",5,195069,1.7806455,0.417431951,3492,45.745018,4.1136642,12.2,",,",",,",",,"
27340,"Jacksonville, NC",6,195069,1.7866088,0.385627627,3492,45.745018,4.1136642,7.1,",,",",,",",,"
27340,"Jacksonville, NC",7,195069,1.7901868,0.384832501,3492,45.745018,4.1136642,8,",,",",,",",,"
27340,"Jacksonville, NC",8,195069,1.8227862,0.38204962,3492,45.745018,4.1136642,6.2,",,",",,",",,"
27340,"Jacksonville, NC",9,195069,1.8192083,0.375688761,3492,45.745018,4.1136642,7.1,",,",",,",",,"
27340,"Jacksonville, NC",10,195069,1.8140401,0.360184133,3492,45.745018,4.1136642,6.2,",,",",,",",,"
27340,"Jacksonville, NC",11,195069,1.7897892,0.329174906,3492,45.745018,4.1136642,6.1,",,",",,",",,"
27340,"Jacksonville, NC",12,195069,1.7885965,0.315658063,3492,45.745018,4.1136642,6.1,",,",",,",",,"
27380,"Jacksonville, TX",1,52118,2.4682474,0.567278564,7417,29.498802,-1.9620727,",,",",,",",,",",,"
27380,"Jacksonville, TX",2,52118,2.3527837,0.535484195,7417,29.498802,-1.9620727,",,",",,",",,",",,"
27380,"Jacksonville, TX",3,52118,2.4297595,0.510383368,7417,29.498802,-1.9620727,",,",",,",",,",",,"
