cbsa,city_name,q418_venturedensity,q119_venturedensity,q219_venturedensity,q319_venturedensity,q419_venturedensity,q120_venturedensity,q220_venturedensity,q320_venturedensity,q420_venturedensity,q418_highlyactiveventuredensity,q119_highlyactiveventuredensity,q219_highlyactiveventuredensity,q319_highlyactiveventuredensity,q419_highlyactiveventuredensity,q120_highlyactiveventuredensity,q220_highlyactiveventuredensity,q320_highlyactiveventuredensity,q420_highlyactiveventuredensity,prosperity11,prosperity19,recovery,medinc16,medinc17,medinc18,medinc19,change_medinc_1619,pct_black,pct_hisp,pct_native,pct_asian,pct_pacific,pct_white
27260,"Jacksonville, FL",5.061477661132813,5.3602805,5.432909,5.6043568,5.6900363,5.7089849,5.8695536,5.9878783,5.9597988,1.045320523847551,1.0815595,1.0951582,1.1642611,1.748679,1.1889478,1.1617256,1.1057563,.99416077,44.60401939672808,43.923225,-.680794,53661,56449,58957,61723,8062,21.026701,8.8766499,.22932027,3.7302454,.056798004,62.930458
27300,"Jacksonville, IL",1.212723135948181,1.1201332,1.090925,1.0770512,1.0928723,1.1167256,1.1814703,1.231611,1.2204145,.2745567687881532,.29500249,.2818588,.30814615,.46002862,.32567105,.31982943,.31788221,.2628735,60.57720020839146,47.560925,-13.016275,47611,49306,49117,52040,4429,5.9258127,2.3259962,.28533578,.54519516,.038214613,89.256599
27340,"Jacksonville, NC",1.872328758239746,2.0527201,2.0499113,2.0229943,2.0492871,1.7618279,1.7807781,1.8107271,1.7974752,.4437807506874387,.44378075,.45033446,.46203756,.69352448,.4045777,.40378261,.38085696,.3350057,41.63135371208191,45.745018,4.1136642,46786,48162,49491,50278,3492,13.28453,12.581702,.35320836,2.0890045,.13174826,66.137108
27380,"Jacksonville, TX",2.229336023330689,2.2671497,2.3823435,2.4515135,2.4448199,2.4169302,2.4437044,2.4543025,2.4609962,.5208768075093073,.53590208,.55593586,.55807495,.79653275,.53771538,.51651913,.48807153,.43396533,31.46087491512299,29.498802,-1.9620727,40769,44294,46044,48186,7417,13.498216,23.135962,.55642962,.43555009,.082505085,60.685368
27420,"Jamestown, ND",2.653043031692505,2.6098089,2.6639748,2.6467402,2.6672575,2.6278641,2.7099338,2.6574092,2.6262228,.7140043178451843,.71892852,.68445933,.74108726,1.1054757,.76160461,.78294265,.73370099,.61387962,61.05139923095703,51.648918,-9.4024811,53685,56088,57642,57674,3989,1.4548056,2.4994037,1.6026711,.48175532,.019079419,92.148819
27460,"Jamestown-Dunkirk-Fredonia, NY",2.088471651077271,2.103785,2.0810142,2.0712099,2.0540261,2.0681527,2.0742671,2.0597191,2.0365262,.5224673703933054,.54270822,.5230999,.52215111,.78971004,.5315336,.51255774,.4963229,.43665454,41.26703106123826,40.677158,-.58987272,43211,44304,45332,46820,3609,2.3487113,7.4772754,.29417259,.56266344,.04825053,87.437744
27500,"Janesville-Beloit, WI",2.612696409225464,2.7031324,2.712919,2.7055793,2.7111521,2.6868217,2.7133269,2.7626674,2.7600849,.5982041371184257,.59698087,.5961653,.63062215,.95745289,.66331208,.66059357,.6426515,.56109673,61.68318918016222,56.833237,-4.8499527,50968,53410,55832,57875,6907,4.3144703,8.6998615,.24051507,1.2445114,.01048399,82.834625
27540,"Jasper, IN",1.675480842590332,1.7900696,1.7635828,1.7475803,1.751443,1.7702045,1.7691009,1.7764584,1.7624792,.4028208478937436,.39730275,.39288828,.42268598,.66327488,.46903798,.44255114,.42268598,.35168651,58.28825054168701,52.607613,-5.6806378,53539,55138,56489,57849,4310,.70100689,6.2708254,0,.74834764,0,91.587914
27580,"Jayuya, PR",,.072121166,.096161552,.076127894,.093490399,.09081924,.07746347,.064107701,.069450006,,.0080134626,.0080134626,.016026925,.028047118,.013355771,.0080134626,.0053423084,0,,,,,15615,15424,14808,,0,99.669853,0,0,0,.33014649
27620,"Jefferson City, MO",2.771220445632935,2.9158895,2.9255354,2.9570446,2.9499712,2.9364672,2.9947701,3.0245833,2.9932783,.7414314886701821,.74368209,.72117549,.72857046,1.0943027,.74946952,.7461471,.71597904,.60021275,51.54619336646536,47.564877,-3.9813168,52662,53680,56808,59186,6524,7.5003471,2.6508365,.35895368,1.0133996,.10510799,86.733253
27600,"Jefferson, GA",5.862318515777588,7.1462917,6.1401634,6.1360269,6.0997162,6.1348777,5.945281,6.0174427,6.0224986,1.12516811548416,1.1587666,1.18446,1.1965252,1.7642801,1.2145656,1.1594104,1.1345904,.95119905,32.72139349579811,40.354179,7.6327858,54246,57999,62495,65385,11139,6.6303306,7.6570673,.050084703,1.7750608,.060396258,81.34787
27660,"Jennings, LA",1.52268385887146,1.6792188,1.71165,1.7837195,1.7771131,1.8239583,1.8629959,1.9098411,1.8653983,.2864761731054737,.27026054,.27926922,.30899787,.48466724,.32311147,.32010859,.28587559,.25044143,46.44186007976532,40.086262,-6.3555984,39202,40744,39653,42105,2903,16.376705,2.4553926,.82694572,.48980629,0,78.136826
27700,"Jesup, GA",1,1.2836095,1.3221475,1.3666143,1.4100929,1.3508039,1.4288678,1.4278797,1.403176,.2668010363294103,.30237454,.30533898,.32460797,.49061751,.30237454,.32510203,.3280665,.2658129,17.43823289871216,29.488924,12.050692,39908,41534,44869,45483,5575,20.243052,6.2642674,.070498191,.61098427,0,71.169601
27740,"Johnson City, TN",2.770139217376709,2.7059774,2.6887162,2.7039468,2.7074442,2.6767571,2.6988699,2.721998,2.6923263,.5882412924479705,.58248746,.58654898,.61954868,.94125366,.63867164,.63201529,.61046672,.52054954,34.81912474632263,35.293713,.47458786,40311,40429,42320,44439,4128,3.0250087,3.1249845,.29794753,1.1898104,.015342813,90.74482
27780,"Johnstown, PA",1.774717450141907,1.9415125,2.0222542,2.0040853,2.0132616,1.975639,2.0097744,2.0274005,1.9531996,.4842774893882693,.48868001,.5032236,.51093161,.79392612,.55607861,.54341543,.52902383,.41932997,47.63794293274751,45.807716,-1.8302265,42917,44943,45901,46659,3742,3.1659513,1.6344758,.042102415,.43154976,.028569495,92.70726
27860,"Jonesboro, AR",1.622616410255432,1.8395147,1.8347592,1.7965841,1.7581172,1.7017471,1.6425009,1.6696793,1.6455207,.4601166411507751,.4889521,.46863312,.43162024,.62834066,.41012189,.3804988,.37215829,.32225919,34.86729442445856,38.52774,3.6604462,41883,43649,44302,46068,4185,12.692679,4.6845117,.1737262,1.1596986,.0053336993,77.993919
27900,"Joplin, MO",2.144744634628296,2.236912,2.264544,2.2609305,2.24839,2.2398877,2.2378829,2.2425485,2.2039399,.4884477096456735,.49822518,.49950051,.50268877,.75881565,.52415669,.50800234,.49282411,.41560742,33.93479994297027,42.014149,8.0793486,43286,45913,47724,49098,5812,1.5143178,7.1516004,1.633352,1.2285233,.40819764,84.803482
27940,"Juneau, AK",1.588285446166992,1.8440306,1.8281682,1.9699403,2.0086055,2.0555325,2.0674293,2.0700731,2.0482621,.4917415021593004,.48381022,.46001625,.50363851,.76338899,.51950115,.51685733,.50760418,.43093476,93.82819747924805,65.44384,-28.384357,87436,90749,88213,88390,954,.98054427,6.7831321,10.255376,6.4511123,.99295622,64.678688
27980,"Kahului-Wailuku-Lahaina, HI",7.030886650085449,7.4161463,7.5581031,7.4694405,7.4230905,7.3817472,7.4821987,7.563271,7.5495434,1.699604216106995,1.7325498,1.7306118,1.6751373,2.511858,1.7514449,1.7184994,1.6214392,1.3556136,48.16162902968271,45.943493,-2.2181361,68771,72743,77097,80948,12177,.46270913,11.333964,.18496315,28.787979,10.403123,30.233946
28020,"Kalamazoo-Portage, MI",3.106905221939087,3.131942,3.1216388,3.1089482,3.1006134,3.104718,3.1548104,3.2604399,3.2372365,.7069046750394541,.71544886,.70213002,.71180505,1.0651317,.7461074,.73228592,.70129234,.587035,57.84442825317383,53.322266,-4.5221624,49058,51319,53946,56511,7453,10.590878,4.9382482,.19752993,2.3635085,.041104492,77.3853
28060,"Kalispell, MT",3.998610973358154,4.0412736,4.1081638,4.1586409,4.2179956,4.2235699,4.3457885,4.4335303,4.4936075,.9267739803570022,.94327354,.98291206,1.0237893,1.5449743,1.0543441,1.0413376,1.0254409,.88360929,37.97922749952836,48.2994,10.320173,48407,51410,52966,56182,7775,.34234577,2.8318601,1.3964103,.69870567,.047047518,92.75869
28100,"Kankakee, IL",2.846831798553467,2.7639828,2.7428501,2.7137928,2.7305226,2.7149668,2.7498944,2.7457852,2.6744623,.6269372152366864,.65159202,.63222033,.6163708,.94304734,.63603598,.62605661,.60052127,.50571758,59.02804677626666,53.823639,-5.2044077,54697,56542,57981,58902,4205,15.107061,10.397968,.18077135,.84329838,0,71.968689
28140,"Kansas City, MO-KS",5.42099142074585,5.6414824,5.6273413,5.6422453,5.6652169,5.5994077,5.6287155,5.6958818,5.7058988,1.152900771419789,1.1790435,1.1786398,1.2082348,1.8275861,1.2525101,1.2322719,1.1755956,1.002395,60.72146079108943,55.139034,-5.5824265,59344,61479,64020,66632,7288,12.14972,9.0363083,.30726969,2.8518469,.18578331,72.524872
28180,"Kapaa, HI",9.39432430267334,9.526433,9.7062321,9.7439318,9.837698,9.9893932,10.500305,10.583313,10.458561,2.128584915594641,2.1445351,2.1459849,2.2257342,3.2247772,2.2737556,2.3184736,2.2249093,1.9111092,52.81148411677434,47.049858,-5.7616262,68224,72330,78482,83554,15330,.40407419,11.053519,.36366677,31.069124,8.0355024,29.52389
28260,"Kearney, NE",2.899237155914307,2.9057634,2.8977363,2.8494244,2.8093638,2.717171,2.6317353,2.6135817,2.5905709,.6205629732860052,.58917964,.59078503,.57892311,.8794741,.62238085,.56884855,.53299087,.45807245,76.62850596110026,55.120949,-21.507557,54279,54709,56952,59493,5214,.78761345,8.6816893,.24220461,1.211023,0,87.615273
28300,"Keene, NH",4.021554946899414,4.250185,4.231935,4.6187305,4.735158,4.8216753,4.8784528,4.936718,4.9034266,.9418944361762531,.98244977,.97738034,1.2587321,2.0429683,1.4684362,1.4572835,1.4689753,1.3171412,71.49286361694335,62.814137,-8.6787271,58359,60148,63057,64751,6392,.72985983,1.8516083,.17227322,1.2611451,.051287446,94.095367
28340,"Kendallville, IN",2.117076396942139,2.0358148,2.0483534,2.0512033,2.0662115,2.0741906,2.097748,2.1384034,2.1505623,.4456907041183645,.45139009,.47418755,.48786604,.72951931,.50040466,.48444641,.48064685,.38641727,57.89197709825304,54.495842,-3.3961351,49657,52393,55033,56789,7132,.47993937,10.289227,.13261482,.65254915,.021049973,87.062683
28380,"Kennett, MO",.9558101892471314,1.2659965,1.2865818,1.2762892,1.2820073,1.2675809,1.2718801,1.2913419,1.3005004,.1681133450235016,.16468248,.1578207,.16296703,.24873915,.19448161,.18431386,.18316905,.1751554,19.75489083203403,29.17016,9.4152699,31220,32348,34186,36380,5160,10.217471,6.6306992,.17317748,.58946949,0,80.374329
28420,"Kennewick-Richland, WA",2.784165620803833,2.9433339,2.9317875,2.9326365,2.9139016,2.9290705,3.0072925,3.0043492,3.0178201,.5892102449837331,.61807632,.6241892,.6571306,.98060191,.67082793,.66313028,.63516968,.55672151,57.9375467936198,42.169296,-15.76825,60263,61999,64396,67310,7047,1.5546045,31.669584,.51601404,2.3445137,.095673285,60.868244
28500,"Kerrville, TX",7.639866352081299,7.9296064,8.0469294,8.1050148,8.2052755,8.2846403,8.3793421,8.7021694,8.7738667,1.503335728190706,1.5516448,1.5458938,1.6011043,2.4304118,1.6589986,1.6578484,1.6114562,1.3250518,47.0095252195994,36.777115,-10.23241,44261,48698,52473,55990,11729,1.4312444,26.935169,.25268599,.815925,.079084933,68.720947
28540,"Ketchikan, AK",2.5,2.5705416,2.5385809,2.497489,2.5081425,2.4792256,2.5781512,2.7181687,2.7075152,.6346454500000001,.60268474,.57985574,.57300699,.8720665,.59355313,.58442152,.59203118,.54789519,73.23220062255859,57.14006,-16.09214,64162,67321,70356,72728,8566,.75362319,5.268116,13.427536,7.978261,.19565217,63.963768
28580,"Key West, FL",8.363926887512207,8.54566,8.4805813,8.3579845,8.1884956,8.0002718,8.0092554,8.034235,8.1396313,1.48891693397623,1.4941758,1.5677999,1.5737162,2.3632035,1.6447109,1.6125003,1.5204701,1.3057331,56.21742184956869,47.704441,-8.5129805,60303,63030,67023,70033,9730,6.7033429,24.3265,.072561279,1.2955487,.14644186,66.262962
28620,"Kill Devil Hills, NC",12.97545719146729,13.226425,13.114868,12.933589,12.856894,12.853408,12.953343,12.710476,12.694207,3.733658766766602,3.5488932,3.5663238,3.6377897,5.3826041,3.6174541,3.5256522,3.4477949,3.0515368,52.47357771131728,44.495388,-7.9781895,52529,53625,56123,59381,6852,2.537132,7.4926839,.38098392,.77025014,.033129036,87.264648
28660,"Killeen-Temple, TX",2.539312601089478,2.6457243,2.7033968,2.6991165,2.6925831,2.7024207,2.7762384,2.8370647,2.8137105,.5282358228165749,.53504729,.54090464,.55002856,.81338453,.56906503,.56395859,.54060429,.47129217,42.73433426448277,43.022011,.28767654,51169,52353,53953,54798,3629,19.229576,23.463514,.31390819,2.6113296,.63928437,49.213654
28700,"Kingsport-Bristol, TN-VA",2.182578802108765,2.2165704,2.2223649,2.2731695,2.2787914,2.2759631,2.3317688,2.3489451,2.3434658,.465157262590174,.45879343,.47452113,.48610997,.73609757,.50356221,.49631917,.47162393,.39900231,27.72695565500925,31.804646,4.0776896,40432,41558,42579,44869,4437,1.7687395,1.7517762,.11515401,.54053879,.04599636,93.987526
28740,"Kingston, NY",4.914918422698975,5.0672121,5.0832405,5.0700278,5.1274276,5.1295934,5.2172456,5.2956562,5.3154387,1.237236627366064,1.2497996,1.2701603,1.2931203,1.9782357,1.3568015,1.3497258,1.3040948,1.1238811,59.14807293315729,52.640671,-6.5074019,60393,61652,63348,64304,3911,5.5108724,10.207372,.09906809,1.8621442,.057090085,79.050179
28780,"Kingsville, TX",1.052432894706726,1.0738307,1.1131653,1.1446328,1.1538109,1.1131653,1.1157875,1.1643,1.1577443,.2596074703418165,.255674,.23207332,.26157415,.38941115,.26091859,.24256252,.24518481,.19142771,18.3555498123169,39.503872,21.148323,41280,41539,41778,43500,2220,2.8850422,73.273727,.038044512,2.2034113,0,19.925814
28820,"Kinston, NC",1.553815841674805,1.6104033,1.5447261,1.5125444,1.4860545,1.482114,1.5026928,1.5565481,1.545164,.4452909707710495,.46630764,.46368054,.43281227,.64166558,.44660449,.44178817,.43215552,.36779195,18.49482028484345,28.388792,9.8939714,36956,37515,38387,39402,2446,38.661991,7.7771511,.18676439,.49157798,.024666995,49.215942
28860,"Kirksville, MO",2.545614242553711,2.453763,2.5672953,2.5544772,2.6039186,2.5978148,2.6173472,2.6271136,2.6539707,.5932979658926936,.61893427,.61527193,.58414209,.89727157,.62381738,.60184342,.60306418,.50540191,36.75568933486939,33.959385,-2.7963045,37924,38766,39984,42042,4118,2.3426013,2.3325758,.096912175,2.0719156,.18714076,90.903625
28900,"Klamath Falls, OR",2.189618349075317,2.4981432,2.5323319,2.587152,2.6077833,2.5704508,2.5688787,2.5189707,2.3810365,.6142201885561699,.62365162,.6059677,.640746,.96848732,.6539107,.64330035,.6000731,.49514872,21.83118023872375,30.547855,8.7166748,41951,42531,43522,46491,4540,.66645747,13.060176,3.9240298,1.0191121,.056783371,77.854485
28940,"Knoxville, TN",4.047029495239258,4.1707964,4.1179962,4.1155744,4.1313982,4.0538292,4.0925493,4.1179962,4.0847664,.9010841613187739,.91794139,.90844709,.91198325,1.3674178,.92575639,.90873772,.86401129,.76535481,36.65261055215409,38.568745,1.9161341,47357,49820,52113,54636,7279,5.7604442,3.8723271,.25453016,1.5352669,.048281044,86.40197
29020,"Kokomo, IN",1.077544927597046,1.1794368,1.190199,1.1904273,1.1895902,1.1845684,1.1761984,1.1761985,1.1506323,.2696240384485628,.27231577,.27346727,.28259808,.42595154,.29583773,.28822872,.27788049,.24150951,51.23592527707418,50.539856,-.6960693,45928,47958,50869,52373,6445,7.4929247,3.3632531,.44697624,1.249833,.01943375,85.079742
29100,"La Crosse-Onalaska, WI-MN",2.265986919403076,2.4619284,2.4343088,2.4012737,2.417701,2.4148128,2.4442375,2.4556103,2.4404464,.541559265395988,.54372549,.55239046,.58650869,.88815719,.61954379,.60275549,.57802427,.46935135,70.38217709281229,59.939171,-10.443007,52004,54574,56098,58501,6497,1.4977077,1.8133614,.37058195,3.837647,.011718006,90.689308
29260,"La Grande, OR",2.586470603942871,2.6441178,2.6575398,2.7347159,2.7548487,2.7973514,2.8543944,2.9069638,2.8834753,.6878732598986643,.7214281,.7046507,.74323869,1.1324743,.81650001,.80978906,.73820549,.61293423,47.54268717765808,45.978123,-1.5645645,45564,46228,48617,52171,6607,.66066748,4.8448949,.82013899,1.0745339,1.4618218,88.715492
29300,"LaGrange, GA-AL",2.018808841705322,2.0862074,2.1030474,2.0985136,2.0913889,2.0674245,2.1634984,2.2334487,2.2753327,.4061012491259432,.41452119,.43459958,.45662099,.68816996,.47238144,.47367683,.46741584,.39465871,19.92983545976527,32.4146,12.484765,42545,43597,43850,44439,1894,37.228588,3.2554862,.23556899,1.8246942,0,56.038387
29060,"Laconia, NH",4.860670566558838,4.9655619,5.0423903,4.8900814,4.9628658,4.9071541,4.9943166,5.0882182,5.1250601,1.144343685561591,1.1443436,1.1133426,1.1726489,1.7704303,1.2014036,1.200505,1.1672575,1.0113536,63.05722988353056,57.027454,-6.0297756,61245,65834,68368,69447,8202,.61589503,1.6719496,.29891437,.93451804,.016423868,94.998932
29180,"Lafayette, LA",2.248132944107056,2.3267932,2.3348656,2.3282609,2.3402963,2.3545332,2.3791912,2.4172053,2.3912265,.4592528624856896,.46277541,.47393018,.49051553,.74384582,.52456689,.51468414,.49570152,.41482955,44.05222993283658,38.30072,-5.7515097,48549,49514,50486,51955,3406,24.55982,3.9735546,.23412272,1.6868267,.010001755,67.547363
29200,"Lafayette-West Lafayette, IN",1.969258904457092,2.0983531,2.1019626,2.0863214,2.032258,2.0001733,1.9927937,1.9876602,1.9238913,.4463204456576387,.45624742,.45985696,.46707606,.69616234,.47934854,.47028455,.45400146,.43346712,53.63360720589047,52.431969,-1.2016385,48143,50795,52034,53321,5178,4.4954734,7.5973239,.2253425,6.8127818,.032816868,78.774048
29340,"Lake Charles, LA",1.437943935394287,2.9478416,3.255059,3.8174477,4.1043043,4.3281517,4.0828595,4.6640425,4.8804202,.3072174545892865,.31444609,.34191495,.35022789,.5464856,.37095001,.35781795,.33805966,.27890524,42.42798436942854,37.482723,-4.945261,47039,48481,49566,51196,4157,24.09314,3.6859443,.31886992,1.3699418,.0043155327,68.115883
29380,"Lake City, FL",3.063476324081421,3.0905256,3.0881958,3.0695572,3.1390638,3.1464417,3.160809,3.229151,3.3021524,.613911434925387,.62672555,.60692191,.64885896,.99076223,.69817382,.67953509,.6605081,.57275105,25.60768699645996,31.729263,6.1215763,42848,43504,44491,46494,3646,17.792419,6.2985935,.21152526,1.0633433,0,72.274467
29420,"Lake Havasu City-Kingman, AZ",2.820936918258667,2.9431815,2.9403112,2.8387728,2.770004,2.7354403,2.7567286,2.801219,2.7824421,.612460165582752,.61999482,.61533052,.60331094,.90128881,.61951643,.61090541,.58531147,.50733376,12.89220579932718,29.603848,16.711641,39856,41567,43266,45587,5731,.99617225,16.447195,1.9966779,1.0727268,.19981222,77.290741
29460,"Lakeland-Winter Haven, FL",2.896939992904663,3.039942,3.0634341,3.1220531,3.1425204,3.1191027,3.2267284,3.2730443,3.2369342,.6276059587595958,.64330447,.63562226,.60494888,.90093803,.61706609,.6189217,.59472448,.51326299,36.22935539815161,38.131641,1.9022859,44146,45988,48500,50584,6438,14.681632,22.533363,.27848294,1.7316655,.033517044,58.879101
29500,"Lamesa, TX",1.022559642791748,1.5704989,1.5965292,1.6268981,1.6399132,1.6659436,1.8163413,1.8828633,1.9464931,.1822126049978308,.13882864,.17353579,.14316702,.26898047,.17932032,.16775127,.21691974,.20535068,26.20106633504232,28.233438,2.0323722,42354,43201,44657,43239,885,7.6875048,57.465073,.35901037,.18730976,0,33.286507
29540,"Lancaster, PA",3.488753795623779,3.6578791,3.554558,3.4777989,3.4497364,3.3888092,3.3329468,3.308486,3.2875142,.7350990158367928,.77333194,.77693355,.78396791,1.2010224,.84656453,.83313358,.80612153,.68996978,72.52547221713596,54.751587,-17.773886,59237,61492,63823,66056,6819,3.4935369,10.483383,.087985374,2.1804106,.016451048,81.98407
29620,"Lansing-East Lansing, MI",3.419435262680054,3.5169668,3.5092509,3.4991608,3.4997048,3.5015845,3.5192914,3.5539637,3.5332396,.8227136852909082,.79859573,.7846477,.81662416,1.2187413,.84320945,.82876688,.77782214,.68142283,54.07489819824696,54.934616,.85971791,51562,53710,56014,57925,6363,7.5656762,6.2441015,.30926967,4.2884421,.018289158,78.232788
29660,"Laramie, WY",2.268292665481567,2.6728771,2.6187623,2.7743421,2.8712974,2.9279888,2.9363639,2.9234793,2.8300672,.6802984695547139,.78852773,.68996173,.68416369,1.038808,.77048945,.78723925,.74536484,.65259683,57.4904670715332,45.990555,-11.499912,43043,45816,46865,49322,6279,1.4977859,9.5285234,.91430062,3.2716854,.02604845,82.482414
29700,"Laredo, TX",2.217336654663086,2.1632094,2.1880147,2.229435,2.227329,2.1986234,2.2441778,2.28708,2.3014328,.3968848117352479,.42637038,.42309418,.45000562,.68191177,.46615246,.46116021,.4457154,.381284,31.61397972106934,24.545994,-7.067986,38711,40442,42293,46475,7764,.28772402,95.468803,.037290789,.4800275,.011333475,3.5305603
29740,"Las Cruces, NM",2.580077648162842,2.6792521,2.654346,2.6366236,2.6530147,2.6200662,2.6212311,2.6215639,2.6012623,.5794338088517128,.58807993,.59357107,.62327456,.9120726,.62518823,.61387259,.60056013,.50554216,28.55080038309097,31.776024,3.2252235,38636,39114,39164,40973,2337,1.6087453,68.261063,.65766031,1.0547557,.030545797,27.235744
29780,"Las Vegas, NM",1.70457935333252,1.8695668,1.8659296,1.8459244,1.8247069,1.788334,1.8186448,1.8829035,1.909577,.476484912701415,.49467137,.45829847,.4746663,.68562907,.46678549,.47769734,.45708606,.39282727,27.98394004106522,36.526794,8.5428543,27000,29168,31660,30666,3666,.8087005,78.264236,.88616222,.8303898,0,17.531139
29820,"Las Vegas-Henderson-Paradise, NV",7.278776168823242,7.7531867,7.8074188,7.8687057,8.016799,7.8226314,7.8391466,8.0633688,7.8829083,1.602304483390785,1.6308649,1.5948535,1.6538458,2.377492,1.654031,1.6007211,1.4379948,1.308789,49.97998499692376,45.994923,-3.9850624,52629,54882,56802,59340,6711,11.231097,31.135645,.46241894,9.5512657,.68079621,42.774624
29860,"Laurel, MS",1.99394690990448,1.8994964,1.9142867,1.4744515,1.4924111,1.4900635,1.5494595,1.6184808,1.5790401,.3129181543521816,.34369829,.34088108,.35707998,.5194211,.35003698,.34768933,.33195993,.30590084,26.942503982588,33.82901,6.8865061,37204,37747,39992,40585,3381,34.092651,3.7097704,.17323261,.26515195,.0553873,60.7033
29900,"Laurinburg, NC",.5092228651046753,.69456303,.68317676,.68886989,.66752064,.64332479,.64854348,.67463708,.68175352,.1238257879035013,.16510105,.16794762,.19712496,.274694,.17316633,.16984534,.15039378,.13521206,9.705299990517753,27.463762,17.758463,30013,32739,35617,37238,7225,38.849926,3.0020528,11.805793,.80967045,0,43.186226
29940,"Lawrence, KS",5.228007793426514,5.5320401,5.6130147,5.5688467,5.4746833,5.5182376,5.4863386,5.481431,5.4283681,1.401413450091097,1.4179764,1.460304,1.4465015,2.1688323,1.5121402,1.4946569,1.4146024,1.2198339,72.85793069692758,62.049187,-10.808744,52698,54370,55832,59435,6737,4.1225371,6.2806549,2.191371,5.2232108,.0083132433,78.398872
29980,"Lawrenceburg, TN",3.065080404281616,2.9179373,2.8444879,2.7888446,2.8044248,2.809618,2.8229725,2.8103602,2.70946,.5564334813260923,.57423937,.59427094,.58091652,.86692333,.60243201,.60317391,.56607831,.47779089,21.11496343395927,31.960989,10.846025,40457,41522,41553,43614,3157,1.6685872,2.2332335,.33878773,.52085733,.17746024,93.2519
30020,"Lawton, OK",1.256273746490479,1.3436522,1.3354378,1.3322107,1.3360245,1.3021888,1.330157,1.3864849,1.3872672,.2534750257371018,.26520997,.26344973,.26726359,.40632278,.28907105,.2908313,.27322885,.22022597,32.97577670391868,44.837944,11.862167,47319,49608,52194,52076,4757,14.915374,12.866322,4.6097789,2.2708039,.36357936,57.099983
30060,"Lebanon, MO",2.846510171890259,3.0180674,2.9473605,2.935266,2.9504619,2.9442594,2.9324749,2.9678283,2.9845748,.6456654615335951,.69404387,.7070688,.78428817,1.2652811,.68163919,.65993088,.6202358,.52223855,41.34374277932303,43.03706,1.6933171,40436,42646,46192,47257,6821,.57696098,2.454195,.74582762,.36869213,.011257775,93.110245
30140,"Lebanon, PA",3.436928272247315,3.3773308,3.3884487,3.3714633,3.3456247,3.2684181,3.3050654,3.3600366,3.335948,.7553905504487253,.80727351,.79430276,.8091265,1.2430282,.8645094,.83362675,.80521464,.6545071,74.21830546855927,55.466114,-18.752192,56191,57698,59114,60281,4090,2.0854654,13.116819,.074429788,1.364069,.015744762,82.210564
30220,"Levelland, TX",2.597358703613281,2.722784,2.804276,2.8126647,2.8354344,2.8218524,2.7747152,2.8929582,2.9233179,.55126789628014,.56085521,.61118835,.6051963,.87603664,.60000318,.5696435,.58801913,.50972307,42.54868763685226,33.221828,-9.3268595,50331,49184,48116,48248,-2083,3.1997919,47.793098,.5072841,.35119668,.09105099,46.930283
30260,"Lewisburg, PA",2.030643224716187,2.2590415,2.2336371,2.2846456,2.3058245,2.3082108,2.3690631,2.4501996,2.4185803,.5505077500142526,.55585247,.58346605,.61210245,.93426162,.68071043,.68786949,.6723581,.58107972,66.85115966796874,49.089291,-17.761869,51349,53768,56026,59399,8050,6.2113452,5.8832655,.49655294,1.6714327,.008867017,84.267693
30280,"Lewisburg, TN",6.435611248016357,6.6912098,6.7807088,6.8794346,6.9557085,7.0199881,7.2029843,7.3616838,7.3662972,1.244683181013277,1.3074248,1.3138834,1.3567877,2.0040412,1.3836989,1.3470995,1.3046567,1.1597974,33.57520016034444,48.509396,14.934196,44900,46837,49370,53197,8297,7.5564995,5.3935995,0,.32155317,0,84.856667
30300,"Lewiston, ID-WA",3.041347742080689,3.2112241,3.2634537,3.2076221,3.2016187,3.2676561,3.3300915,3.315083,3.2862666,.6462908016203833,.6663785,.66097546,.68168724,1.0292846,.74262184,.75402826,.78104359,.60934609,55.78110980987549,42.277199,-13.503911,48020,50760,52056,56430,8410,.40869761,3.9576614,3.9480827,.7982375,.089402601,88.182892
30340,"Lewiston-Auburn, ME",1.508558869361877,1.5654868,1.5387337,1.5098231,1.53672,1.5131313,1.5204668,1.5358571,1.4987479,.3521051146071828,.34520105,.35426259,.37605339,.57001328,.3994264,.38806352,.36260495,.30320159,58.67093768872713,59.343731,.67279321,48728,49538,51412,53509,4781,2.1607406,1.8568428,.13196781,.77972531,0,90.60984
30380,"Lewistown, PA",2.07865834236145,1.910561,2.0163705,1.9934119,2.0070539,1.9797697,1.9584748,2.0649498,2.0815866,.3793172291595129,.38730285,.41125971,.41425437,.63885009,.44187129,.44320223,.42789644,.3440474,42.29203862410326,40.817329,-1.4747093,42019,46286,47526,50219,8200,.52078831,1.5645258,.19880715,.33062494,.0064828419,95.879074
30420,"Lexington, NE",2.12740159034729,2.2872827,2.1957915,2.1519518,2.1119244,2.1004879,2.0865102,2.0458474,1.9302125,.4841415167009759,.49557793,.49557793,.48795366,.71858799,.53115785,.52480429,.50447291,.4320423,68.19272682883523,54.47683,-13.715898,50766,51923,54909,54716,3950,5.6863203,31.049484,.38064164,.60591936,.22527771,61.434788
