cbsa,city_name,month,year,month_year,com_vac,rev_dec,spend_all,vd,havd,pop19,prosp19_ui,recovery19_ui,unemp_percent,change_medinc_1619
21660,"Eugene, OR",9,2020,92020,3.1083343,,,6.289361953735352,1.217971086502075,373340,46.07795,.49341497,8.5,7204
21780,"Evansville, IN-KY",10,2019,102019,3.3900313,,,1.782214164733887,.3867012560367584,314960,50.032333,-5.9757633,3,6225
21780,"Evansville, IN-KY",10,2020,102020,,,,1.915367841720581,.3695601224899292,314960,50.032333,-5.9757633,5.5,6225
21780,"Evansville, IN-KY",11,2018,112018,,,,1.679430246353149,.3948978365780052,314960,50.032333,-5.9757633,3.3,6225
21780,"Evansville, IN-KY",11,2019,112019,3.3900313,,,1.782411098480225,.3845342993736267,314960,50.032333,-5.9757633,3,6225
21780,"Evansville, IN-KY",11,2020,112020,,,,1.896828055381775,.3285665512084961,314960,50.032333,-5.9757633,4.9,6225
21780,"Evansville, IN-KY",1,2019,12019,3.3265417,,,1.855496287345886,.3876862227916718,314960,50.032333,-5.9757633,3.2,6225
21780,"Evansville, IN-KY",1,2020,12020,3.9253299,,,1.779850125312805,.4223573505878449,314960,50.032333,-5.9757633,3,6225
21780,"Evansville, IN-KY",12,2019,122019,3.3900313,,,1.780441164970398,.404036819934845,314960,50.032333,-5.9757633,3,6225
21780,"Evansville, IN-KY",2,2019,22019,3.3265417,,,1.900123953819275,.3304205238819122,314960,50.032333,-5.9757633,3.2,6225
21780,"Evansville, IN-KY",2,2020,22020,3.9253299,,,1.753255844116211,.407779723405838,314960,50.032333,-5.9757633,2.9,6225
21780,"Evansville, IN-KY",3,2019,32019,3.3265417,,,1.753255844116211,.407779723405838,314960,50.032333,-5.9757633,3.2,6225
21780,"Evansville, IN-KY",3,2020,32020,3.9253299,,,1.769606471061707,.3932020962238312,314960,50.032333,-5.9757633,3,6225
21780,"Evansville, IN-KY",4,2019,42019,3.3623095,,,1.751482844352722,.3937930762767792,314960,50.032333,-5.9757633,3.1,6225
21780,"Evansville, IN-KY",4,2020,42020,4.127018,,,1.781820058822632,.4127045869827271,314960,50.032333,-5.9757633,15.2,6225
21780,"Evansville, IN-KY",5,2019,52019,3.3623095,,,1.781820058822632,.4127045869827271,314960,50.032333,-5.9757633,3.1,6225
21780,"Evansville, IN-KY",5,2020,52020,4.127018,,,1.878494262695313,.4375393986701965,314960,50.032333,-5.9757633,10.9,6225
21780,"Evansville, IN-KY",6,2019,62019,3.3623095,,,1.878494262695313,.4375393986701965,314960,50.032333,-5.9757633,3.1,6225
21780,"Evansville, IN-KY",6,2020,62020,4.127018,,,1.898064017295837,.4099356830120087,314960,50.032333,-5.9757633,9,6225
21780,"Evansville, IN-KY",7,2019,72019,3.629971,,,1.898064017295837,.4099356830120087,314960,50.032333,-5.9757633,3.1,6225
21780,"Evansville, IN-KY",7,2020,72020,4.2920561,,,1.912689924240112,.4103476703166962,314960,50.032333,-5.9757633,6.7,6225
21780,"Evansville, IN-KY",8,2019,82019,3.629971,,,1.771970391273499,.3945810794830322,314960,50.032333,-5.9757633,3.1,6225
21780,"Evansville, IN-KY",8,2020,82020,4.2920561,,,1.918869853019714,.40849369764328,314960,50.032333,-5.9757633,5.8,6225
21780,"Evansville, IN-KY",9,2019,92019,3.629971,,,1.77689528465271,.3786244690418243,314960,50.032333,-5.9757633,3,6225
21780,"Evansville, IN-KY",9,2020,92020,4.2920561,,,1.920105814933777,.4043737351894379,314960,50.032333,-5.9757633,5.7,6225
21820,"Fairbanks, AK",10,2019,102019,,,,2.262527465820313,.4659967124462128,99072,60.220181,-10.277456,5.4,3161
21820,"Fairbanks, AK",10,2020,102020,,,,2.255753040313721,.4467450976371765,99072,60.220181,-10.277456,4.8,3161
21820,"Fairbanks, AK",11,2018,112018,,,,2.276720762252808,.4687499669438326,99072,60.220181,-10.277456,5.4,3161
21820,"Fairbanks, AK",11,2019,112019,,,,2.254267692565918,.4749449193477631,99072,60.220181,-10.277456,5.4,3161
21820,"Fairbanks, AK",11,2020,112020,,,,2.250246047973633,.3937414288520813,99072,60.220181,-10.277456,6.5,3161
21820,"Fairbanks, AK",1,2019,12019,,,,2.268034219741821,.4770099222660065,99072,60.220181,-10.277456,5.4,3161
21820,"Fairbanks, AK",1,2020,12020,,,,2.239812850952148,.5169328451156616,99072,60.220181,-10.277456,5.3,3161
21820,"Fairbanks, AK",12,2019,122019,,,,2.235682725906372,.5004130005836487,99072,60.220181,-10.277456,5.3,3161
21820,"Fairbanks, AK",2,2020,22020,,,,2.200578212738037,.4990363419055939,99072,60.220181,-10.277456,5.1,3161
21820,"Fairbanks, AK",3,2020,32020,,,,2.250825881958008,.4838931560516357,99072,60.220181,-10.277456,4.9,3161
21820,"Fairbanks, AK",4,2019,42019,,,,2.232241153717041,.4556718170642853,99072,60.220181,-10.277456,5.4,3161
21820,"Fairbanks, AK",4,2020,42020,,,,2.262636661529541,.5004371404647827,99072,60.220181,-10.277456,11.4,3161
21820,"Fairbanks, AK",5,2020,52020,,,,2.242674112319946,.5045672655105591,99072,60.220181,-10.277456,10.7,3161
21820,"Fairbanks, AK",6,2020,62020,,,,2.269520044326782,.4749678373336792,99072,60.220181,-10.277456,10.5,3161
21820,"Fairbanks, AK",7,2020,72020,,,,2.273650169372559,.477032870054245,99072,60.220181,-10.277456,9.6,3161
21820,"Fairbanks, AK",8,2019,82019,,,,2.244631052017212,.4749449193477631,99072,60.220181,-10.277456,5.4,3161
21820,"Fairbanks, AK",8,2020,82020,,,,2.266078233718872,.4729027450084686,99072,60.220181,-10.277456,6,3161
21820,"Fairbanks, AK",9,2019,92019,,,,2.250825881958008,.446035236120224,99072,60.220181,-10.277456,5.4,3161
21820,"Fairbanks, AK",9,2020,92020,,,,2.248181104660034,.4797863364219666,99072,60.220181,-10.277456,5.8,3161
22020,"Fargo, ND-MN",10,2019,102019,,,,2.33083438873291,.5369694828987122,240421,61.400051,-19.390392,2.2,8725
22020,"Fargo, ND-MN",10,2020,102020,,,,2.543107748031616,.5144800543785095,240421,61.400051,-19.390392,3.5,8725
22020,"Fargo, ND-MN",11,2018,112018,,,,2.160523414611816,.5301698090536842,240421,61.400051,-19.390392,2.3,8725
22020,"Fargo, ND-MN",11,2019,112019,,,,2.330409526824951,.5225200057029724,240421,61.400051,-19.390392,2.2,8725
22020,"Fargo, ND-MN",11,2020,112020,,,,2.543572664260864,.4596146047115326,240421,61.400051,-19.390392,3.5,8725
22020,"Fargo, ND-MN",1,2019,12019,,,,2.238825082778931,.5407943725585938,240421,61.400051,-19.390392,2.4,8725
22020,"Fargo, ND-MN",1,2020,12020,,,,2.337634086608887,.5866928696632385,240421,61.400051,-19.390392,2.2,8725
22020,"Fargo, ND-MN",12,2019,122019,,,,2.320634841918945,.5522689819335938,240421,61.400051,-19.390392,2.2,8725
22020,"Fargo, ND-MN",2,2020,22020,,,,2.31659746170044,.5675684809684753,240421,61.400051,-19.390392,2.1,8725
22020,"Fargo, ND-MN",3,2020,32020,,,,2.320422172546387,.5441942811012268,240421,61.400051,-19.390392,2.1,8725
22020,"Fargo, ND-MN",4,2019,42019,,,,2.252212047576904,.5412193536758423,240421,61.400051,-19.390392,2.4,8725
22020,"Fargo, ND-MN",4,2020,42020,,,,2.544376611709595,.61666339635849,240421,61.400051,-19.390392,7.7,8725
22020,"Fargo, ND-MN",5,2020,52020,,,,2.548687219619751,.6165391206741333,240421,61.400051,-19.390392,7.7,8725
22020,"Fargo, ND-MN",6,2020,62020,,,,2.553569316864014,.5777148604393005,240421,61.400051,-19.390392,6.3,8725
22020,"Fargo, ND-MN",7,2020,72020,,,,2.5598464012146,.5851542353630066,240421,61.400051,-19.390392,5.4,8725
22020,"Fargo, ND-MN",8,2019,82019,,,,2.327009439468384,.5658685564994812,240421,61.400051,-19.390392,2.3,8725
22020,"Fargo, ND-MN",8,2020,82020,,,,2.561706304550171,.5823644399642944,240421,61.400051,-19.390392,4.2,8725
22020,"Fargo, ND-MN",9,2019,92019,,,,2.319997310638428,.5403693914413452,240421,61.400051,-19.390392,2.2,8725
22020,"Fargo, ND-MN",9,2020,92020,,,,2.543572664260864,.5800396800041199,240421,61.400051,-19.390392,3.5,8725
22140,"Farmington, NM",10,2019,102019,,,,2.089934587478638,.4168632924556732,126515,42.23024,7.1607041,5.8,1894
22140,"Farmington, NM",10,2020,102020,,,,2.149486541748047,.3775365650653839,126515,42.23024,7.1607041,9.6,1894
22140,"Farmington, NM",11,2018,112018,,,,1.870390295982361,.4550664058675475,126515,42.23024,7.1607041,5.9,1894
22140,"Farmington, NM",11,2019,112019,,,,2.083192825317383,.4292231202125549,126515,42.23024,7.1607041,5.9,1894
22140,"Farmington, NM",11,2020,112020,,,,2.103418111801148,.3427043259143829,126515,42.23024,7.1607041,8.800000000000001,1894
22140,"Farmington, NM",1,2019,12019,,,,2.075327396392822,.4404593408107758,126515,42.23024,7.1607041,5.9,1894
22140,"Farmington, NM",1,2020,12020,,,,2.089934587478638,.4797860682010651,126515,42.23024,7.1607041,5.8,1894
22140,"Farmington, NM",12,2019,122019,,,,2.057349681854248,.4573136568069458,126515,42.23024,7.1607041,5.9,1894
22140,"Farmington, NM",2,2020,22020,,,,2.097800016403198,.4719206988811493,126515,42.23024,7.1607041,5.9,1894
22140,"Farmington, NM",3,2020,32020,,,,2.097800016403198,.4483246803283691,126515,42.23024,7.1607041,7.6,1894
22140,"Farmington, NM",4,2019,42019,,,,2.062967777252197,.4382120966911316,126515,42.23024,7.1607041,5.6,1894
22140,"Farmington, NM",4,2020,42020,,,,2.118025064468384,.4775388240814209,126515,42.23024,7.1607041,13.6,1894
22140,"Farmington, NM",5,2020,52020,,,,2.125890493392944,.4797860383987427,126515,42.23024,7.1607041,10.7,1894
22140,"Farmington, NM",6,2020,62020,,,,2.151733636856079,.4438301920890808,126515,42.23024,7.1607041,10.3,1894
22140,"Farmington, NM",7,2020,72020,,,,2.157351732254028,.4449538290500641,126515,42.23024,7.1607041,14.5,1894
22140,"Farmington, NM",8,2019,82019,,,,2.069709539413452,.44944828748703,126515,42.23024,7.1607041,5.6,1894
22140,"Farmington, NM",8,2020,82020,,,,2.165217161178589,.4472010433673859,126515,42.23024,7.1607041,13.2,1894
22140,"Farmington, NM",9,2019,92019,,,,2.075327396392822,.4089979529380798,126515,42.23024,7.1607041,5.7,1894
22140,"Farmington, NM",9,2020,92020,,,,2.160722732543945,.4438301920890808,126515,42.23024,7.1607041,12.1,1894
22180,"Fayetteville, NC",10,2019,102019,5.2325263,,,2.729941606521606,.5686110258102417,519101,36.445278,3.262888,4.8,3927
22180,"Fayetteville, NC",10,2020,102020,,,,2.890417337417603,.5360660552978516,519101,36.445278,3.262888,8.5,3927
22180,"Fayetteville, NC",11,2018,112018,,,,2.683936595916748,.5567042994176301,519101,36.445278,3.262888,5.2,3927
22180,"Fayetteville, NC",11,2019,112019,5.2325263,,,2.716711759567261,.5642452239990234,519101,36.445278,3.262888,4.7,3927
22180,"Fayetteville, NC",11,2020,112020,,,,2.892269611358643,.4910852015018463,519101,36.445278,3.262888,8.4,3927
22180,"Fayetteville, NC",1,2019,12019,3.6151636,,,2.729147672653198,.5782687067985535,519101,36.445278,3.262888,5.3,3927
22180,"Fayetteville, NC",1,2020,12020,4.4272056,,,2.753358125686646,.620074450969696,519101,36.445278,3.262888,4.8,3927
22180,"Fayetteville, NC",12,2019,122019,5.2325263,,,2.724120378494263,.585809588432312,519101,36.445278,3.262888,4.7,3927
22180,"Fayetteville, NC",2,2019,22019,3.6151636,,,2.880230665206909,.4867193996906281,519101,36.445278,3.262888,5.3,3927
22180,"Fayetteville, NC",2,2020,22020,4.4272056,,,2.72028374671936,.5948057770729065,519101,36.445278,3.262888,4.8,3927
22180,"Fayetteville, NC",3,2019,32019,3.6151636,,,2.72028374671936,.5948057770729065,519101,36.445278,3.262888,5.3,3927
22180,"Fayetteville, NC",3,2020,32020,4.4272056,,,2.834852695465088,.5781363844871521,519101,36.445278,3.262888,5.8,3927
22180,"Fayetteville, NC",4,2019,42019,3.5866683,,,2.739599227905273,.5777394771575928,519101,36.445278,3.262888,5.3,3927
22180,"Fayetteville, NC",4,2020,42020,5.0784054,,,2.797545194625855,.6064478754997253,519101,36.445278,3.262888,15.3,3927
22180,"Fayetteville, NC",5,2019,52019,3.5866683,,,2.797545194625855,.6064478754997253,519101,36.445278,3.262888,5.2,3927
22180,"Fayetteville, NC",5,2020,52020,5.0784054,,,2.796751260757446,.6072416305541992,519101,36.445278,3.262888,15.8,3927
22180,"Fayetteville, NC",6,2019,62019,3.5866683,,,2.796751260757446,.6072416305541992,519101,36.445278,3.262888,5.1,3927
22180,"Fayetteville, NC",6,2020,62020,5.0784054,,,2.838424682617188,.5671557784080505,519101,36.445278,3.262888,9.699999999999999,3927
22180,"Fayetteville, NC",7,2019,72019,3.6779053,,,2.838424682617188,.5671557784080505,519101,36.445278,3.262888,5.1,3927
22180,"Fayetteville, NC",7,2020,72020,5.6160798,,,2.875997066497803,.5744320750236511,519101,36.445278,3.262888,11.1,3927
22180,"Fayetteville, NC",8,2019,82019,3.6779053,,,2.723326683044434,.5859419107437134,519101,36.445278,3.262888,5,3927
22180,"Fayetteville, NC",8,2020,82020,5.6160798,,,2.910261869430542,.5793270468711853,519101,36.445278,3.262888,8.800000000000001,3927
22180,"Fayetteville, NC",9,2019,92019,3.6779053,,,2.7257080078125,.5608055591583252,519101,36.445278,3.262888,4.9,3927
22180,"Fayetteville, NC",9,2020,92020,5.6160798,,,2.904440879821777,.578665554523468,519101,36.445278,3.262888,9.800000000000001,3927
22220,"Fayetteville-Springdale-Rogers, AR-MO",10,2019,102019,3.5939364,,,3.128432512283325,.6450933814048767,514259,48.464462,5.1133413,2.5,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",10,2020,102020,,,,3.105810165405273,.5908850431442261,514259,48.464462,5.1133413,4.7,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",11,2018,112018,,,,2.959434747695923,.6049706439094592,514259,48.464462,5.1133413,2.7,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",11,2019,112019,3.5939364,,,3.120322465896606,.6438128352165222,514259,48.464462,5.1133413,2.5,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",11,2020,112020,,,,3.083756923675537,.5322660207748413,514259,48.464462,5.1133413,4.7,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",1,2019,12019,3.401212,,,3.126156091690064,.6265971064567566,514259,48.464462,5.1133413,2.7,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",1,2020,12020,3.7474723,,,3.140383958816528,.7027164101600647,514259,48.464462,5.1133413,2.5,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",12,2019,122019,3.5939364,,,3.126725196838379,.6719841361045837,514259,48.464462,5.1133413,2.5,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",2,2019,22019,3.401212,,,3.058004379272461,.5298473238945007,514259,48.464462,5.1133413,2.7,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",2,2020,22020,3.7474723,,,3.081764936447144,.6732646226882935,514259,48.464462,5.1133413,2.5,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",3,2019,32019,3.401212,,,3.081764936447144,.6732646226882935,514259,48.464462,5.1133413,2.6,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",3,2020,32020,3.7474723,,,3.139387845993042,.6586098670959473,514259,48.464462,5.1133413,3.6,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",4,2019,42019,4.0113201,,,3.121745347976685,.630011796951294,514259,48.464462,5.1133413,2.6,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",4,2020,42020,4.6710916,,,3.158168792724609,.6862120032310486,514259,48.464462,5.1133413,8.6,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,2019,52019,4.0113201,,,3.158168792724609,.6862120032310486,514259,48.464462,5.1133413,2.6,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,2020,52020,4.6710916,,,3.14266037940979,.6818013787269592,514259,48.464462,5.1133413,7.4,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",6,2019,62019,4.0113201,,,3.14266037940979,.6818013787269592,514259,48.464462,5.1133413,2.6,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",6,2020,62020,4.6710916,,,3.157315254211426,.6480812430381775,514259,48.464462,5.1133413,6.3,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",7,2019,72019,4.4853482,,,3.157315254211426,.6480812430381775,514259,48.464462,5.1133413,2.6,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",7,2020,72020,5.0454998,,,3.141522169113159,.6473698019981384,514259,48.464462,5.1133413,5.4,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",8,2019,82019,4.4853482,,,3.101114988327026,.6708458662033081,514259,48.464462,5.1133413,2.6,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",8,2020,82020,5.0454998,,,3.133981466293335,.6459470391273499,514259,48.464462,5.1133413,5.7,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",9,2019,92019,4.4853482,,,3.104245185852051,.6375525593757629,514259,48.464462,5.1133413,2.5,6952
22220,"Fayetteville-Springdale-Rogers, AR-MO",9,2020,92020,5.0454998,,,3.130993604660034,.6405404210090637,514259,48.464462,5.1133413,5.6,6952
22380,"Flagstaff, AZ",10,2019,102019,,,,5.163419723510742,1.181743144989014,141274,39.452068,3.4896297,5.3,8354
22380,"Flagstaff, AZ",10,2020,102020,,,,5.378065586090088,1.062660455703735,141274,39.452068,3.4896297,10.1,8354
22380,"Flagstaff, AZ",11,2018,112018,,,,4.835399627685547,1.096304028238036,141274,39.452068,3.4896297,5.6,8354
22380,"Flagstaff, AZ",11,2019,112019,,,,5.194981098175049,1.176783561706543,141274,39.452068,3.4896297,5.3,8354
22380,"Flagstaff, AZ",11,2020,112020,,,,5.002713680267334,.970988929271698,141274,39.452068,3.4896297,10.1,8354
22380,"Flagstaff, AZ",1,2019,12019,,,,4.997046947479248,1.141615271568298,141274,39.452068,3.4896297,5.8,8354
22380,"Flagstaff, AZ",1,2020,12020,,,,5.231050968170166,1.27868127822876,141274,39.452068,3.4896297,5.3,8354
22380,"Flagstaff, AZ",12,2019,122019,,,,5.173789501190186,1.230888485908508,141274,39.452068,3.4896297,5.2,8354
22380,"Flagstaff, AZ",2,2020,22020,,,,5.178749561309815,1.2268306016922,141274,39.452068,3.4896297,5.3,8354
22380,"Flagstaff, AZ",3,2020,32020,,,,5.2472825050354,1.214657068252564,141274,39.452068,3.4896297,7.9,8354
22380,"Flagstaff, AZ",4,2019,42019,,,,5.052504539489746,1.144771456718445,141274,39.452068,3.4896297,5.7,8354
22380,"Flagstaff, AZ",4,2020,42020,,,,5.316038608551025,1.276560783386231,141274,39.452068,3.4896297,17.9,8354
22380,"Flagstaff, AZ",5,2020,52020,,,,5.323792457580566,1.26287853717804,141274,39.452068,3.4896297,12.4,8354
22380,"Flagstaff, AZ",6,2020,62020,,,,5.326528549194336,1.188537836074829,141274,39.452068,3.4896297,13.2,8354
22380,"Flagstaff, AZ",7,2020,72020,,,,5.367575645446777,1.183064937591553,141274,39.452068,3.4896297,13.2,8354
22380,"Flagstaff, AZ",8,2019,82019,,,,5.059267520904541,1.213304400444031,141274,39.452068,3.4896297,5.5,8354
22380,"Flagstaff, AZ",8,2020,82020,,,,5.35845422744751,1.168926477432251,141274,39.452068,3.4896297,7.7,8354
22380,"Flagstaff, AZ",9,2019,92019,,,,5.078655242919922,1.174980044364929,141274,39.452068,3.4896297,5.4,8354
22380,"Flagstaff, AZ",9,2020,92020,,,,5.410902976989746,1.164821863174439,141274,39.452068,3.4896297,8.699999999999999,8354
22420,"Flint, MI",10,2019,102019,4.967607,,,2.947768688201904,.6437418460845947,407875,47.348259,8.769495,4.7,5342
22420,"Flint, MI",10,2020,102020,,,,3.065093755722046,.5992036461830139,407875,47.348259,8.769495,7.9,5342
22420,"Flint, MI",11,2018,112018,,,,2.848945379257202,.6107506376958083,407875,47.348259,8.769495,4.8,5342
22420,"Flint, MI",11,2019,112019,4.967607,,,2.93436598777771,.6404427289962769,407875,47.348259,8.769495,4.6,5342
22420,"Flint, MI",11,2020,112020,,,,3.067362070083618,.5379636287689209,407875,47.348259,8.769495,7,5342
22420,"Flint, MI",1,2019,12019,5.0807028,,,2.914571285247803,.6420922875404358,407875,47.348259,8.769495,5,5342
22420,"Flint, MI",1,2020,12020,5.8950844,,,2.937046527862549,.7025075554847717,407875,47.348259,8.769495,4.6,5342
22420,"Flint, MI",12,2019,122019,4.967607,,,2.929211139678955,.6732277870178223,407875,47.348259,8.769495,4.6,5342
22420,"Flint, MI",2,2019,22019,5.0807028,,,3.052721977233887,.5317777991294861,407875,47.348259,8.769495,5.2,5342
22420,"Flint, MI",2,2020,22020,5.8950844,,,2.881373643875122,.6717844605445862,407875,47.348259,8.769495,4.5,5342
22420,"Flint, MI",3,2019,32019,5.0807028,,,2.881373643875122,.6717844605445862,407875,47.348259,8.769495,5.2,5342
22420,"Flint, MI",3,2020,32020,5.8950844,,,2.935396909713745,.6538454294204712,407875,47.348259,8.769495,4.4,5342
22420,"Flint, MI",4,2019,42019,5.1012959,,,2.919107437133789,.6305453777313232,407875,47.348259,8.769495,5.2,5342
22420,"Flint, MI",4,2020,42020,6.3820109,,,2.942201375961304,.6794136762619019,407875,47.348259,8.769495,31,5342
22420,"Flint, MI",5,2019,52019,5.1012959,,,2.942201375961304,.6794136762619019,407875,47.348259,8.769495,5.1,5342
22420,"Flint, MI",5,2020,52020,6.3820109,,,2.994987487792969,.677351713180542,407875,47.348259,8.769495,25.5,5342
22420,"Flint, MI",6,2019,62019,5.1012959,,,2.994987487792969,.677351713180542,407875,47.348259,8.769495,5,5342
22420,"Flint, MI",6,2020,62020,6.3820109,,,2.985708713531494,.6350816488265991,407875,47.348259,8.769495,16.6,5342
22420,"Flint, MI",7,2019,72019,4.8236661,,,2.985708713531494,.6350816488265991,407875,47.348259,8.769495,4.9,5342
22420,"Flint, MI",7,2020,72020,8.1143637,,,3.037051200866699,.6482781767845154,407875,47.348259,8.769495,10.8,5342
22420,"Flint, MI",8,2019,82019,4.8236661,,,2.908591508865356,.6637428402900696,407875,47.348259,8.769495,4.8,5342
22420,"Flint, MI",8,2020,82020,8.1143637,,,3.05230975151062,.6453914642333984,407875,47.348259,8.769495,10.8,5342
22420,"Flint, MI",9,2019,92019,4.8236661,,,2.927561521530151,.6375560164451599,407875,47.348259,8.769495,4.7,5342
22420,"Flint, MI",9,2020,92020,8.1143637,,,3.03849458694458,.6392055749893189,407875,47.348259,8.769495,10.9,5342
22500,"Florence, SC",10,2019,102019,,,,1.458251357078552,.3016364276409149,205502,26.874189,5.2236114,2.6,3662
22500,"Florence, SC",10,2020,102020,,,,1.558454871177673,.2797489762306213,205502,26.874189,5.2236114,3.9,3662
22500,"Florence, SC",11,2018,112018,,,,1.402099847793579,.2729091642112824,205502,26.874189,5.2236114,3.7,3662
22500,"Florence, SC",11,2019,112019,,,,1.453805565834045,.3030043840408325,205502,26.874189,5.2236114,2.5,3662
22500,"Florence, SC",11,2020,112020,,,,1.555377006530762,.2592294812202454,205502,26.874189,5.2236114,4.2,3662
22500,"Florence, SC",1,2019,12019,,,,1.476376891136169,.2879567742347717,205502,26.874189,5.2236114,3.7,3662
22500,"Florence, SC",1,2020,12020,,,,1.446281671524048,.3242078721523285,205502,26.874189,5.2236114,2.6,3662
22500,"Florence, SC",12,2019,122019,,,,1.449017643928528,.3067663013935089,205502,26.874189,5.2236114,2.5,3662
22500,"Florence, SC",2,2020,22020,,,,1.437731981277466,.3098442256450653,205502,26.874189,5.2236114,2.7,3662
22500,"Florence, SC",3,2020,32020,,,,1.466459155082703,.3019784092903137,205502,26.874189,5.2236114,2.8,3662
22500,"Florence, SC",4,2019,42019,,,,1.472272992134094,.2882987558841705,205502,26.874189,5.2236114,3.5,3662
22500,"Florence, SC",4,2020,42020,,,,1.462697267532349,.3098442256450653,205502,26.874189,5.2236114,9.1,3662
22500,"Florence, SC",5,2020,52020,,,,1.476718902587891,.3071082830429077,205502,26.874189,5.2236114,9.4,3662
22500,"Florence, SC",6,2020,62020,,,,1.51980984210968,.2989004850387573,205502,26.874189,5.2236114,7.3,3662
22500,"Florence, SC",7,2020,72020,,,,1.56016480922699,.3036883771419525,205502,26.874189,5.2236114,7.6,3662
22500,"Florence, SC",8,2019,82019,,,,1.450385570526123,.3040303587913513,205502,26.874189,5.2236114,2.7,3662
22500,"Florence, SC",8,2020,82020,,,,1.580000281333923,.3071082830429077,205502,26.874189,5.2236114,5.8,3662
22500,"Florence, SC",9,2019,92019,,,,1.453805446624756,.2989004850387573,205502,26.874189,5.2236114,2.6,3662
22500,"Florence, SC",9,2020,92020,,,,1.576238393783569,.3002684712409973,205502,26.874189,5.2236114,4.7,3662
22520,"Florence-Muscle Shoals, AL",10,2019,102019,,,,2.253621339797974,.4957089126110077,147327,36.498806,2.9978836,3.1,4388
22520,"Florence-Muscle Shoals, AL",10,2020,102020,,,,2.233129501342773,.4400880336761475,147327,36.498806,2.9978836,5.1,4388
22520,"Florence-Muscle Shoals, AL",11,2018,112018,,,,2.060899972915649,.4913178213032849,147327,36.498806,2.9978836,4.1,4388
22520,"Florence-Muscle Shoals, AL",11,2019,112019,,,,2.242887496948242,.4966847002506256,147327,36.498806,2.9978836,3.1,4388
22520,"Florence-Muscle Shoals, AL",11,2020,112020,,,,2.210198163986206,.3922735750675201,147327,36.498806,2.9978836,4.1,4388
22520,"Florence-Muscle Shoals, AL",1,2019,12019,,,,2.155065298080444,.5074185729026794,147327,36.498806,2.9978836,4,4388
22520,"Florence-Muscle Shoals, AL",1,2020,12020,,,,2.231178045272827,.530837893486023,147327,36.498806,2.9978836,3.1,4388
22520,"Florence-Muscle Shoals, AL",12,2019,122019,,,,2.219956159591675,.5074185729026794,147327,36.498806,2.9978836,3.1,4388
22520,"Florence-Muscle Shoals, AL",2,2020,22020,,,,2.212149620056152,.5113217830657959,147327,36.498806,2.9978836,3.1,4388
22520,"Florence-Muscle Shoals, AL",3,2020,32020,,,,2.222883701324463,.5040032267570496,147327,36.498806,2.9978836,3.6,4388
22520,"Florence-Muscle Shoals, AL",4,2019,42019,,,,2.166286945343018,.5015637278556824,147327,36.498806,2.9978836,3.6,4388
22520,"Florence-Muscle Shoals, AL",4,2020,42020,,,,2.235081195831299,.5122975707054138,147327,36.498806,2.9978836,16.2,4388
22520,"Florence-Muscle Shoals, AL",5,2020,52020,,,,2.242887496948242,.5191282033920288,147327,36.498806,2.9978836,10.8,4388
22520,"Florence-Muscle Shoals, AL",6,2020,62020,,,,2.243375539779663,.4869266450405121,147327,36.498806,2.9978836,7.5,4388
22520,"Florence-Muscle Shoals, AL",7,2020,72020,,,,2.2423996925354,.4932693839073181,147327,36.498806,2.9978836,7.3,4388
22520,"Florence-Muscle Shoals, AL",8,2019,82019,,,,2.211661815643311,.5205919146537781,147327,36.498806,2.9978836,3.2,4388
22520,"Florence-Muscle Shoals, AL",8,2020,82020,,,,2.244351387023926,.4859508574008942,147327,36.498806,2.9978836,5,4388
22520,"Florence-Muscle Shoals, AL",9,2019,92019,,,,2.230202198028565,.4961968064308167,147327,36.498806,2.9978836,3.2,4388
22520,"Florence-Muscle Shoals, AL",9,2020,92020,,,,2.239472389221191,.4805839359760284,147327,36.498806,2.9978836,6.1,4388
22540,"Fond du Lac, WI",10,2019,102019,,,,2.279141902923584,.5538762807846069,102597,65.921631,-11.623489,3.1,6015
22540,"Fond du Lac, WI",10,2020,102020,,,,2.21314811706543,.5096840262413025,102597,65.921631,-11.623489,4.6,6015
